
50286 atoms
116 bonds

4 atom types
1 bond types

-13.560702 115.208293 xlo xhi
-38.981247 89.806920 ylo yhi
0.000000 206.016399 zlo zhi

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.0080

Atoms

391     1 2 0.0 73.540008 63.653630 12.851812
392     1 2 0.0 78.428204 62.607288 14.345355
393     1 2 0.0 78.841452 64.356978 15.651684
394     1 2 0.0 80.690300 59.877717 17.147610
395     1 2 0.0 75.615672 65.316007 14.795320
396     1 2 0.0 72.189598 66.458447 12.619481
397     1 1 0.0 74.871719 37.189187 19.312394
398     1 1 0.0 73.053414 43.212911 13.701825
399     1 1 0.0 75.838977 38.071944 16.037611
400     1 1 0.0 75.729843 41.609264 13.898158
401     1 2 0.0 73.555489 37.883649 18.795582
402     1 2 0.0 75.937867 42.826308 11.927652
403     1 2 0.0 71.867805 40.336853 13.896515
404     1 2 0.0 75.558730 39.880226 14.692093
405     1 2 0.0 76.893801 41.529353 14.734007
406     1 2 0.0 75.693918 37.373161 17.848429
407     1 2 0.0 74.386731 42.136368 14.323899
408     1 2 0.0 72.321723 43.126307 12.501691
409     1 1 0.0 72.167931 32.983543 20.926592
410     1 1 0.0 71.427881 38.595753 14.994087
411     1 1 0.0 73.156469 33.847429 17.853726
412     1 1 0.0 73.676679 37.192081 15.358292
413     1 2 0.0 71.032260 33.541630 20.387391
414     1 2 0.0 74.040928 38.373117 13.400790
415     1 2 0.0 69.827088 35.710093 15.626955
416     1 2 0.0 73.208292 35.528534 16.354622
417     1 2 0.0 74.798962 37.186877 16.083708
418     1 2 0.0 72.950740 33.197458 19.570089
419     1 2 0.0 72.504522 37.624639 15.692684
420     1 2 0.0 70.728588 38.459879 13.921976
421     1 1 0.0 68.630679 28.947541 23.299059
422     1 1 0.0 69.087383 34.005688 16.924199
423     1 1 0.0 69.529784 29.762223 20.520693
424     1 1 0.0 70.828967 32.848350 17.529790
425     1 2 0.0 67.682895 29.335410 22.725587
426     1 2 0.0 71.333982 33.963959 15.597120
427     1 2 0.0 66.877777 31.102820 18.167597
428     1 2 0.0 69.981764 31.272373 18.802818
429     1 2 0.0 71.948934 32.943177 18.112398
430     1 2 0.0 69.316909 29.187847 22.099456
431     1 2 0.0 69.872715 33.169802 17.731661
432     1 2 0.0 68.369904 33.793451 16.024751
433     1 1 0.0 75.478501 71.021018 24.797967
434     1 1 0.0 66.387328 76.929766 20.778620
435     1 1 0.0 74.619763 71.310441 21.438211
436     1 1 0.0 70.776339 75.098641 21.043772
437     1 2 0.0 73.200631 71.861559 24.021057
438     1 2 0.0 69.317164 75.903415 19.421964
439     1 2 0.0 67.179158 73.743506 18.714106
440     1 2 0.0 72.324734 73.227768 20.780911
441     1 2 0.0 72.334456 75.269910 22.665460
442     1 2 0.0 75.665587 70.889235 23.350885
443     1 2 0.0 69.016496 75.864435 21.373315
444     1 2 0.0 65.088134 76.481881 18.950458
445     1 1 0.0 76.302916 65.941157 23.174514
446     1 1 0.0 68.366328 72.025953 18.850056
447     1 1 0.0 75.850357 66.336428 19.705617
448     1 1 0.0 72.641421 70.151385 18.982110
449     1 2 0.0 74.102669 66.808296 22.496819
450     1 2 0.0 71.508316 71.053456 17.236730
451     1 2 0.0 68.742896 68.888255 17.227536
452     1 2 0.0 73.874545 68.281390 18.929376
453     1 2 0.0 74.221342 70.236170 20.415498
454     1 2 0.0 76.667245 65.849136 21.649320
455     1 2 0.0 70.856488 70.913014 19.403598
456     1 2 0.0 67.114395 71.663699 17.144040
457     1 1 0.0 76.537743 60.981300 22.087457
458     1 1 0.0 69.654453 67.148319 17.537852
459     1 1 0.0 76.439357 61.457080 18.551199
460     1 1 0.0 73.768300 65.272372 17.581364
461     1 2 0.0 74.444024 61.847197 21.479141
462     1 2 0.0 72.916402 66.246064 15.750634
463     1 2 0.0 69.742374 64.045106 16.244120
464     1 2 0.0 74.749493 63.408601 17.683050
465     1 2 0.0 75.310074 65.306825 18.883152
466     1 2 0.0 77.046592 60.925088 20.512111
467     1 2 0.0 71.991193 66.015122 18.064456
468     1 2 0.0 68.487438 66.845518 15.919968
469     1 1 0.0 71.207144 37.505990 22.570064
470     1 1 0.0 69.276042 43.018551 17.060387
471     1 1 0.0 72.176109 38.123895 19.274854
472     1 1 0.0 71.960721 41.565279 17.240465
473     1 2 0.0 69.896755 38.069729 22.041069
474     1 2 0.0 72.161676 42.632857 15.279813
475     1 2 0.0 68.257826 39.968383 17.107039
476     1 2 0.0 71.850643 39.837792 17.974282
477     1 2 0.0 73.089897 41.662507 18.111954
478     1 2 0.0 72.027274 37.594574 21.098042
479     1 2 0.0 70.613752 42.060806 17.672777
480     1 2 0.0 68.596645 42.754608 15.822610
481     1 1 0.0 68.778738 33.088207 23.905970
482     1 1 0.0 67.898441 38.241932 18.126392
483     1 1 0.0 69.788618 33.683718 20.802715
484     1 1 0.0 70.154731 36.957394 18.465529
485     1 2 0.0 67.664426 33.531688 23.348628
486     1 2 0.0 70.512612 37.991654 16.523198
487     1 2 0.0 66.551541 35.183266 18.536373
488     1 2 0.0 69.778716 35.286340 19.370677
489     1 2 0.0 71.212753 37.121089 19.246217
490     1 2 0.0 69.565392 33.200367 22.537464
491     1 2 0.0 68.978648 37.373133 18.810028
492     1 2 0.0 67.279860 37.936426 16.996528
493     1 1 0.0 65.660560 28.810821 25.869418
494     1 1 0.0 65.931056 33.487662 19.718568
495     1 1 0.0 66.606810 29.360741 23.046378
496     1 1 0.0 67.682109 32.411136 20.287432
497     1 2 0.0 64.753485 29.105195 25.269292
498     1 2 0.0 68.179871 33.387616 18.376984
499     1 2 0.0 64.094763 30.414246 20.634930
500     1 2 0.0 66.970941 30.815127 21.426970
501     1 2 0.0 68.700962 32.662681 20.951088
502     1 2 0.0 66.358867 28.945024 24.652183
503     1 2 0.0 66.720742 32.732728 20.504108
504     1 2 0.0 65.330321 33.118245 18.734548
505     1 1 0.0 72.510182 72.148421 27.591528
506     1 1 0.0 63.528527 77.598458 23.347995
507     1 1 0.0 71.563244 72.335428 24.267303
508     1 1 0.0 67.915648 75.988494 23.656284
509     1 2 0.0 70.162707 72.847738 26.836115
510     1 2 0.0 66.455705 76.720364 22.008736
511     1 2 0.0 63.968731 74.294324 21.586083
512     1 2 0.0 69.324968 74.146040 23.528194
513     1 2 0.0 69.624671 76.287795 25.178528
514     1 2 0.0 72.669838 72.005439 26.158767
515     1 2 0.0 66.157601 76.665990 23.968799
516     1 2 0.0 62.099379 77.025739 21.614942
517     1 1 0.0 72.938811 67.026033 26.306267
518     1 1 0.0 65.044244 72.594254 21.828765
519     1 1 0.0 72.411187 67.279961 22.861591
520     1 1 0.0 69.326573 70.949077 21.990223
521     1 2 0.0 70.679425 67.741839 25.643231
522     1 2 0.0 68.186992 71.755143 20.227291
523     1 2 0.0 65.178724 69.327676 20.412675
524     1 2 0.0 70.466685 69.108649 22.029537
525     1 2 0.0 71.018699 71.182074 23.355916
526     1 2 0.0 73.279761 66.906132 24.790840
527     1 2 0.0 67.539673 71.624882 22.400097
528     1 2 0.0 63.700393 72.088045 20.187634
529     1 1 0.0 72.900675 61.998651 25.445662
530     1 1 0.0 66.015723 67.610674 20.795073
531     1 1 0.0 72.738583 62.301299 21.924971
532     1 1 0.0 70.140944 65.964809 20.858258
533     1 2 0.0 70.757346 62.708068 24.846786
534     1 2 0.0 69.279908 66.824625 19.015796
535     1 2 0.0 65.943324 64.370581 19.636428
536     1 2 0.0 71.062157 64.130822 21.020745
537     1 2 0.0 71.766172 66.160920 22.114619
538     1 2 0.0 73.389393 61.900120 23.876612
539     1 2 0.0 68.360047 66.626404 21.333591
540     1 2 0.0 64.785279 67.150351 19.220455
541     1 1 0.0 67.560300 37.909908 25.827735
542     1 1 0.0 65.501404 42.896325 20.418949
543     1 1 0.0 68.527264 38.270885 22.512098
544     1 1 0.0 68.198823 41.599428 20.582772
545     1 2 0.0 66.252477 38.343758 25.286557
546     1 2 0.0 68.389729 42.517481 18.631974
547     1 2 0.0 64.649882 39.694839 20.317562
548     1 2 0.0 68.152185 39.883661 21.256472
549     1 2 0.0 69.295345 41.867164 21.489900
550     1 2 0.0 68.377584 37.906903 24.347655
551     1 2 0.0 66.846463 42.060211 21.021655
552     1 2 0.0 64.871566 42.461881 19.143529
553     1 1 0.0 65.413726 33.311676 26.885348
554     1 1 0.0 64.372950 37.992319 21.258697
555     1 1 0.0 66.439731 33.648538 23.751703
